City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
137,Axim,GH,2021-01-14 21:15:00,4.8699,-2.2405,79.27,85,21,9.6
138,Meulaboh,ID,2021-01-14 21:15:10,4.1363,96.1285,75.85,83,100,3.49
139,George,ZA,2021-01-14 21:14:35,-33.963,22.4617,68.0,100,75,5.75
140,Liwale,TZ,2021-01-14 21:15:10,-9.7667,37.9333,71.56,97,52,5.08
141,Airai,TL,2021-01-14 21:13:38,-8.9266,125.4092,62.04,100,37,0.43
142,Cherskiy,RU,2021-01-14 21:15:11,68.75,161.3,-21.78,86,100,9.37
143,Gasa,PS,2021-01-14 21:15:11,31.5,34.4667,59.0,100,24,1.99
144,Bethel,US,2021-01-14 21:14:15,41.3712,-73.414,44.6,65,90,3.44
145,Carnarvon,AU,2021-01-14 21:13:52,-24.8667,113.6333,77.0,100,0,13.8
146,Bathsheba,BB,2021-01-14 21:15:12,13.2167,-59.5167,80.6,74,20,20.71
147,Pisco,PE,2021-01-14 21:14:38,-13.7,-76.2167,77.0,65,0,23.02
148,Scarborough,GB,2021-01-14 21:15:00,54.2797,-0.4044,35.01,92,98,8.19
149,Torbay,CA,2021-01-14 21:15:12,47.6666,-52.7314,36.0,100,90,13.8
150,Poronaysk,RU,2021-01-14 21:15:12,49.2167,143.1167,-1.91,86,79,6.96
151,Kavieng,PG,2021-01-14 21:15:13,-2.5744,150.7967,83.19,74,100,9.35
152,Avarua,CK,2021-01-14 21:14:15,-21.2078,-159.775,84.2,70,75,16.11
153,Rawson,AR,2021-01-14 21:15:13,-43.3002,-65.1023,78.8,53,75,17.27
154,Georgetown,MY,2021-01-14 21:13:54,5.4112,100.3354,79.0,94,20,5.75
155,Pochutla,MX,2021-01-14 21:10:30,15.7432,-96.4661,86.0,54,75,8.05
156,Oistins,BB,2021-01-14 21:15:13,13.0667,-59.5333,80.6,74,20,20.71
157,Saint-Pierre,RE,2021-01-14 21:15:14,-21.3393,55.4781,78.8,83,90,3.44
158,Weligama,LK,2021-01-14 21:11:41,5.9667,80.4167,75.72,86,98,3.91
159,Westport,US,2021-01-14 21:12:57,41.1415,-73.3579,45.0,75,90,4.61
160,Gorontalo,ID,2021-01-14 21:15:14,0.5412,123.0595,75.24,88,90,2.77
161,Ambilobe,MG,2021-01-14 21:15:15,-13.2,49.05,76.98,92,60,1.16
162,Yining,CN,2021-01-14 21:15:15,29.0361,114.5636,45.82,57,0,0.18
163,Pierre,US,2021-01-14 21:14:52,44.3683,-100.351,42.8,26,40,44.87
164,Mahebourg,MU,2021-01-14 21:15:15,-20.4081,57.7,77.0,88,40,7.74
165,Mailani,IN,2021-01-14 21:15:15,28.2833,80.35,51.04,63,12,2.42
166,Faanui,PF,2021-01-14 21:15:15,-16.4833,-151.75,81.14,76,7,15.66
167,Boda,CF,2021-01-14 21:15:16,4.3189,17.4695,72.46,23,48,1.1
168,Alofi,NU,2021-01-14 21:15:16,-19.0595,-169.9187,84.2,79,40,8.05
169,Aswan,EG,2021-01-14 21:15:16,24.0934,32.907,56.75,46,44,10.56
170,Sitka,US,2021-01-14 21:10:24,57.0531,-135.33,41.0,75,90,28.77
171,Manali,IN,2021-01-14 21:15:17,13.1667,80.2667,77.0,94,40,6.8
172,Whitehorse,CA,2021-01-14 21:14:34,60.7161,-135.0538,19.4,79,90,4.61
173,Northam,GB,2021-01-14 21:15:17,51.0333,-4.2167,46.0,85,6,7.0
174,Ancud,CL,2021-01-14 21:15:17,-41.8697,-73.8203,61.0,67,75,12.66
175,Praya,CV,2021-01-14 21:15:18,14.9215,-23.5087,71.6,68,0,18.41
176,Nouakchott,MR,2021-01-14 21:15:18,18.0858,-15.9785,73.4,12,100,13.8
177,Komsomolskiy,UZ,2021-01-14 21:15:18,40.4272,71.7189,30.2,74,0,4.61
178,Gizo,SB,2021-01-14 21:15:18,-8.103,156.8419,83.59,73,28,13.29
179,Kruisfontein,ZA,2021-01-14 21:15:18,-34.0033,24.7314,73.99,86,100,1.99
180,Tofield,CA,2021-01-14 21:15:18,53.3668,-112.6686,28.4,64,0,18.41
181,Banda Aceh,ID,2021-01-14 21:15:18,5.5577,95.3222,76.98,85,99,8.43
182,Qasigiannguit,GL,2021-01-14 21:15:19,68.8193,-51.1922,17.6,93,75,3.44
183,Tucuman,AR,2021-01-14 21:15:19,-26.8241,-65.2226,80.6,83,75,10.36
184,Qui Nhon,VN,2021-01-14 21:15:19,13.7667,109.2333,63.05,87,38,7.09
185,Hualmay,PE,2021-01-14 21:15:19,-11.0964,-77.6139,73.76,75,99,9.24
186,Qinhuangdao,CN,2021-01-14 21:15:19,39.9317,119.5883,25.77,95,0,5.73
187,Chuy,UY,2021-01-14 21:13:44,-33.6971,-53.4616,71.98,57,0,14.0
188,Kapaa,US,2021-01-14 21:15:20,22.0752,-159.319,77.0,78,90,10.36
189,Englehart,CA,2021-01-14 21:15:20,47.8169,-79.8664,30.2,86,90,3.44
190,Ust-Kut,RU,2021-01-14 21:15:20,56.7938,105.7672,1.24,89,100,11.9
191,Kaitangata,NZ,2021-01-14 21:15:20,-46.2817,169.8464,63.0,83,98,1.99
192,Karratha,AU,2021-01-14 21:15:20,-20.7377,116.8463,91.26,49,48,6.85
193,Saryagash,KZ,2021-01-14 21:15:21,41.4511,69.1701,35.6,93,0,4.61
194,Camargo,MX,2021-01-14 21:15:21,27.6667,-105.1667,69.46,20,0,11.72
195,Barda,AZ,2021-01-14 21:15:21,40.3744,47.1267,41.0,100,90,5.75
196,Meadow Lake,US,2021-01-14 21:11:46,34.8014,-106.5436,59.0,12,90,20.71
197,Henties Bay,NA,2021-01-14 21:14:53,-22.116,14.2845,71.01,80,98,4.79
198,Nyurba,RU,2021-01-14 21:15:22,63.2842,118.3319,-15.38,88,100,5.61
199,Fairbanks,US,2021-01-14 21:13:47,64.8378,-147.7164,-9.4,77,40,2.3
200,Kinablangan,PH,2021-01-14 21:15:22,7.6947,126.5503,77.67,81,48,5.7
201,Yar-Sale,RU,2021-01-14 21:15:22,66.8333,70.8333,-5.4,89,68,7.92
202,Tommot,RU,2021-01-14 21:15:22,58.9564,126.2925,-25.08,79,80,2.15
203,Alice Springs,AU,2021-01-14 21:14:24,-23.7,133.8833,82.4,28,0,9.22
204,Mineros,BO,2021-01-14 21:10:28,-17.1167,-63.2333,84.2,70,40,8.05
205,Vysokogornyy,RU,2021-01-14 21:15:24,50.1167,139.15,-15.97,87,100,2.84
206,San Patricio,US,2021-01-14 21:15:24,28.017,-97.5169,82.4,20,1,9.22
207,Pevek,RU,2021-01-14 21:14:11,69.7008,170.3133,-16.62,89,100,5.39
208,Caravelas,BR,2021-01-14 21:15:24,-17.7125,-39.2481,79.3,75,0,9.33
209,Tateyama,JP,2021-01-14 21:15:24,34.9833,139.8667,44.01,55,74,8.99
210,Marabba,SD,2021-01-14 21:15:24,12.35,32.1833,74.55,20,0,11.54
211,Poletayevo,RU,2021-01-14 21:15:25,55.0336,61.1138,-16.6,76,0,6.71
212,Richards Bay,ZA,2021-01-14 21:14:01,-28.783,32.0377,74.75,85,89,6.13
213,Hami,CN,2021-01-14 21:15:25,42.8,93.45,14.97,80,2,7.7
214,Mayskiy,RU,2021-01-14 21:15:25,47.6931,40.1025,28.4,86,90,6.71
215,Veseloyarsk,RU,2021-01-14 21:15:25,51.2836,81.1056,-23.57,84,0,4.03
216,Buala,SB,2021-01-14 21:15:25,-8.145,159.5921,82.99,75,94,6.76
217,Lasa,IT,2021-01-14 21:10:59,46.6166,10.7002,36.0,86,90,4.61
218,Sayyan,YE,2021-01-14 21:14:25,15.1718,44.3244,45.18,67,0,1.45
219,Sao Filipe,CV,2021-01-14 21:15:26,14.8961,-24.4956,72.57,70,100,13.4
220,Fare,PF,2021-01-14 21:15:26,-16.7,-151.0167,81.36,75,42,15.48
221,Mudu,CN,2021-01-14 21:15:26,31.252,120.5118,43.0,66,0,6.13
222,Salalah,OM,2021-01-14 21:14:35,17.0151,54.0924,77.0,13,0,13.8
223,Valle De Allende,MX,2021-01-14 21:15:26,26.9333,-105.4,68.47,19,0,9.57
224,Salzwedel,DE,2021-01-14 21:15:27,52.85,11.15,36.0,92,97,1.99
225,Yellowknife,CA,2021-01-14 21:13:36,62.456,-114.3525,8.6,85,75,4.61
226,Huarmey,PE,2021-01-14 21:11:27,-10.0681,-78.1522,74.23,72,85,10.58
227,Ville-Marie,CA,2021-01-14 21:12:11,47.3335,-79.433,30.2,86,90,3.44
228,Shenjiamen,CN,2021-01-14 21:15:27,29.9576,122.298,52.18,87,0,13.96
229,Yablonovo,RU,2021-01-14 21:15:27,50.8523,37.3574,24.8,86,90,6.71
230,Mega,ET,2021-01-14 21:15:28,4.05,38.3,61.83,45,0,8.61
231,Atambua,ID,2021-01-14 21:14:24,-9.1061,124.8925,75.25,86,92,1.41
232,Koumac,NC,2021-01-14 21:15:28,-20.5667,164.2833,77.97,90,100,4.54
233,Ostrovnoy,RU,2021-01-14 21:15:28,68.0531,39.5131,-1.55,92,70,22.46
234,Bambous Virieux,MU,2021-01-14 21:15:28,-20.3428,57.7575,77.0,88,40,7.87
235,Springdale,US,2021-01-14 21:15:23,36.1867,-94.1288,50.0,37,75,121.98
236,Zharkent,KZ,2021-01-14 21:15:29,44.1628,80.0,12.88,86,48,3.02
237,Oloron-Sainte-Marie,FR,2021-01-14 21:15:29,43.1944,-0.6107,48.2,100,90,10.36
238,Coahuayana,MX,2021-01-14 21:15:29,18.7333,-103.6833,77.0,50,90,6.17
239,Bonthe,SL,2021-01-14 21:14:23,7.5264,-12.505,79.5,83,13,7.45
240,Cidreira,BR,2021-01-14 21:15:29,-30.1811,-50.2056,72.39,74,90,19.35
241,Hamilton,US,2021-01-14 21:15:30,39.1834,-84.5333,48.0,63,100,7.09
242,Jacqueville,CI,2021-01-14 21:15:30,5.2052,-4.4146,78.8,100,20,4.61
243,Kefalos,GR,2021-01-14 21:15:30,36.7453,26.9589,48.2,81,40,6.91
244,Kasempa,ZM,2021-01-14 21:15:30,-13.4584,25.8338,65.01,96,97,4.05
245,Bac Lieu,VN,2021-01-14 21:15:30,9.285,105.7244,72.03,85,26,9.33
246,Vila Velha,BR,2021-01-14 21:13:19,-20.3297,-40.2925,81.0,74,75,11.5
247,Bafq,IR,2021-01-14 21:15:31,31.6128,55.4107,52.7,34,39,7.52
248,Tara,RU,2021-01-14 21:15:31,56.8944,74.371,-18.06,85,0,4.41
249,Palu,ID,2021-01-14 21:15:31,-0.8917,119.8707,76.32,84,100,0.98
250,Sao Felix Do Xingu,BR,2021-01-14 21:11:38,-6.6447,-51.995,79.2,93,100,0.67
251,Miles City,US,2021-01-14 21:13:09,46.4083,-105.8406,39.2,24,40,46.04
252,Ketchikan,US,2021-01-14 21:14:59,55.3422,-131.6461,39.2,93,90,23.02
253,Bria,CF,2021-01-14 21:15:31,6.5423,21.9863,74.91,22,13,5.93
254,La Ronge,CA,2021-01-14 21:15:32,55.1001,-105.2842,23.0,80,100,14.97
255,Katsuura,JP,2021-01-14 21:15:32,35.1333,140.3,44.6,61,75,9.22
256,Verkhoshizhemye,RU,2021-01-14 21:15:32,58.011,49.1038,11.39,96,100,8.95
257,Rundu,NA,2021-01-14 21:15:32,-17.9333,19.7667,68.7,89,100,8.39
258,Victoria,HK,2021-01-14 21:11:51,22.2855,114.1577,61.0,63,0,7.43
259,Milkovo,RU,2021-01-14 21:11:55,54.7167,158.6167,-6.14,87,100,2.28
260,Obeliai,LT,2021-01-14 21:15:33,55.9667,25.15,9.88,95,72,7.38
261,Coihaique,CL,2021-01-14 21:10:36,-45.5752,-72.0662,71.6,33,0,9.22
262,Sinnamary,GF,2021-01-14 21:15:33,5.3833,-52.95,77.74,87,99,13.53
263,Placido De Castro,BR,2021-01-14 21:15:33,-10.3353,-67.1856,81.32,86,32,4.29
264,Skibbereen,IE,2021-01-14 21:15:33,51.55,-9.2667,41.0,87,40,6.91
265,Cameron Park,US,2021-01-14 21:15:33,38.6688,-120.9872,64.0,65,29,1.99
266,Palmer,US,2021-01-14 21:15:34,42.1584,-72.3287,37.0,93,90,0.51
267,Acajutla,SV,2021-01-14 21:11:03,13.5928,-89.8275,87.8,37,0,4.61
268,North Bend,US,2021-01-14 21:15:34,43.4065,-124.2243,66.99,63,1,3.44
269,Provideniya,RU,2021-01-14 21:15:34,64.3833,-173.3,10.4,79,90,8.95
270,Novobirilyussy,RU,2021-01-14 21:15:34,56.9514,90.6661,-7.55,88,100,13.71
